state,project_name,project_id,uei,project_description,project_type,priority_broadband_project,estimated_miles_aerial_fiber,estimated_miles_buried_fiber,estimated_jobs,estimated_subaward_date,estimated_performance_start,estimated_performance_end,intersect_tribal,tribal_consent_name,bead_support,fixed_amount_subaward,subgrantee_match,federal_match,state_match,other_match,federal_match_source,notes
NV,Granny Goose Well,CM61-BEAD-NV-NYE-0855-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Granny Goose Well and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,4200.0,Y,1400,,,,,
NV,Paradise Peak,CM61-BEAD-NV-NYE-0856-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Paradise Peak and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,600.0,Y,200,,,,,
NV,Downeyville,CM61-BEAD-NV-NYE-0857-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Downeyville and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1200.0,Y,400,,,,,
NV,Gabbs Power Line,CM61-BEAD-NV-NYE-0858-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Gabbs Power Line and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,116400.0,Y,38800,,,,,
NV,Gabbs Pole Line,CM61-BEAD-NV-NYE-0860-1,MSLKPMKNF5E6,Valley Electric Association Inc has been awarded to serve Gabbs Pole Line and expects to have the project completed by 9/30/2028,L,Y,25.0,6.0,7,9/3/2025,10/1/2025,9/30/2028,N,,2003864.0,Y,544134,,,,,
NV,Gold Center,CM61-BEAD-NV-NYE-0863-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Gold Center and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,2,9/3/2025,10/1/2025,1/31/2027,N,,1200.0,Y,400,,,,,
NV,Amargosa Valley,CM61-BEAD-NV-NYE-0864-0,R2RBP98L72N7,Stimulus Technologies of Nevada LLC has been awarded to serve Amargosa Valley and expects to have the project completed by 11/30/2028,L,Y,45.0,24.2,16,9/3/2025,10/1/2025,11/30/2028,N,,5282169.92,Y,0,,,,,
NV,Specter Range Southwest,CM61-BEAD-NV-NYE-0865-0,R2RBP98L72N7,Stimulus Technologies of Nevada LLC has been awarded to serve Specter Range Southwest and expects to have the project completed by 11/30/2028,L,Y,4.7,2.5,4,9/3/2025,10/1/2025,11/30/2028,N,,723186.28,Y,0,,,,,
NV,High Peak,CM61-BEAD-NV-NYE-0866-0,H5JUPMRB3KX6,Space Exploration Technologies Corp has been awarded to serve High Peak and expects to have the project completed by 1/1/2026,L,N,0.0,0.0,3,9/3/2025,10/1/2025,1/1/2026,N,,6000.0,Y,0,,,,,
NV,Duckwater Reservation North,CM61-BEAD-NV-NYE-0995-2,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Duckwater Reservation North and expects to have the project completed by 10/1/2029,L,N,0.0,0.0,1,9/3/2025,10/1/2025,10/1/2029,Y,Duckwater,3000.0,Y,0,,,,,
NV,Duckwater Reservation South,CM61-BEAD-NV-NYE-0996-2,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Duckwater Reservation South and expects to have the project completed by 10/1/2029,L,N,0.0,0.0,1,9/3/2025,10/1/2025,10/1/2029,N,,600.0,Y,0,,,,,
NV,Northumberland,CM61-BEAD-NV-NYE-1023-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Northumberland and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1800.0,Y,600,,,,,
NV,Barrett Canyon,CM61-BEAD-NV-NYE-1026-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Barrett Canyon and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1800.0,Y,600,,,,,
NV,Imlay Lake,CM61-BEAD-NV-PER-0171-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Imlay Lake and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,800.0,Y,0,,,,,
NV,Mill City,CM61-BEAD-NV-PER-0172-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Mill City and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,20800.0,Y,0,,,,,
NV,Lovelock,CM61-BEAD-NV-PER-0173-0,H5JUPMRB3KX6,Space Exploration Technologies Corp has been awarded to serve Lovelock and expects to have the project completed by 1/1/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/1/2026,N,,1008000.0,Y,0,,,,,
NV,Cain Mountain,CM61-BEAD-NV-PER-0180-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Cain Mountain and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,2400.0,Y,0,,,,,
NV,Needle Peak,CM61-BEAD-NV-PER-0184-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Needle Peak and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,2400.0,Y,0,,,,,
NV,Betty Creek,CM61-BEAD-NV-PER-0186-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Betty Creek and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1600.0,Y,0,,,,,
NV,Buena Vista Hills North,CM61-BEAD-NV-PER-0187-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Buena Vista Hills North and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,600.0,Y,0,,,,,
NV,Blue Wing Flat South,CM61-BEAD-NV-PER-0189-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Blue Wing Flat South and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,600.0,Y,0,,,,,
NV,Rochester,CM61-BEAD-NV-PER-0190-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Rochester and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,600.0,Y,0,,,,,
NV,Cornish Peak,CM61-BEAD-NV-PER-0192-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Cornish Peak and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,600.0,Y,0,,,,,
NV,Woody Canyon,CM61-BEAD-NV-PER-0193-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Woody Canyon and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,800.0,Y,0,,,,,
NV,Dun Glen,CM61-BEAD-NV-PER-0195-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Dun Glen and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,3200.0,Y,0,,,,,
NV,Trego,CM61-BEAD-NV-PER-0198-1,H5JUPMRB3KX6,Space Exploration Technologies Corp has been awarded to serve Trego and expects to have the project completed by 1/1/2026,L,N,0.0,0.0,3,9/3/2025,10/1/2025,1/1/2026,N,,750.0,Y,0,,,,,
NV,Fitting,CM61-BEAD-NV-PER-0199-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Fitting and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,600.0,Y,0,,,,,
NV,Cosgrave,CM61-BEAD-NV-PER-0200-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Cosgrave and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,4000.0,Y,0,,,,,
NV,Sou Hot Springs,CM61-BEAD-NV-PER-0201-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Sou Hot Springs and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1600.0,Y,0,,,,,
NV,Mount Tobin,CM61-BEAD-NV-PER-0205-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Mount Tobin and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,800.0,Y,0,,,,,
NV,Leach Hot Springs,CM61-BEAD-NV-PER-0224-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Leach Hot Springs and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,800.0,Y,0,,,,,
NV,Kyle Hot Springs,CM61-BEAD-NV-PER-0236-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Kyle Hot Springs and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,800.0,Y,0,,,,,
NV,Presnel Well,CM61-BEAD-NV-PER-0239-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Presnel Well and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,800.0,Y,0,,,,,
NV,Inskip Canyon,CM61-BEAD-NV-PER-0240-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Inskip Canyon and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,800.0,Y,0,,,,,
NV,Buffalo Springs,CM61-BEAD-NV-PER-0241-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Buffalo Springs and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,800.0,Y,0,,,,,
NV,Rose Creek Mountain,CM61-BEAD-NV-PER-0767-1,TH77JLEPMRA3,Hot Spot Broadband has been awarded to serve Rose Creek Mountain and expects to have the project completed by 1/30/2027,L,Y,23.0,3.0,5,9/3/2025,10/1/2025,1/30/2027,N,,1826926.54,Y,612102,,,,,
NV,Grass Valley North,CM61-BEAD-NV-PER-0768-1,H5JUPMRB3KX6,Space Exploration Technologies Corp has been awarded to serve Grass Valley North and expects to have the project completed by 1/1/2026,L,N,0.0,0.0,6,9/3/2025,10/1/2025,1/1/2026,N,,93750.0,Y,0,,,,,
NV,Star Creek Ranch,CM61-BEAD-NV-PER-0769-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Star Creek Ranch and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,9600.0,Y,0,,,,,
NV,Star Peak,CM61-BEAD-NV-PER-0770-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Star Peak and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,800.0,Y,0,,,,,
NV,Imlay Frontage,CM61-BEAD-NV-PER-0771-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Imlay Frontage and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,77600.0,Y,0,,,,,
NV,Kings View,CM61-BEAD-NV-PER-0773-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Kings View and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,2400.0,Y,0,,,,,
NV,Rye Patch Reservoir North,CM61-BEAD-NV-PER-0774-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Rye Patch Reservoir North and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,4800.0,Y,0,,,,,
NV,Unionville,CM61-BEAD-NV-PER-0775-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Unionville and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,32000.0,Y,0,,,,,
NV,Humboldt River Ranch,CM61-BEAD-NV-PER-0776-1,E9QDM8AGM7J5,Satview Broadband Ltd has been awarded to serve Humboldt River Ranch and expects to have the project completed by 6/1/2026,L,Y,1.0,18.0,8,9/3/2025,10/1/2025,6/1/2026,N,,463294.92,Y,1,,,,,
NV,Hualapai Flat South,CM61-BEAD-NV-PER-0965-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Hualapai Flat South and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,800.0,Y,0,,,,,
NV,Oreana,CM61-BEAD-NV-PER-1047-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Oreana and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,45600.0,Y,800,,,,,
NV,Chalk Hills,CM61-BEAD-NV-STO-0444-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Chalk Hills and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,1200.0,Y,0,,,,,
NV,Neigh,CM61-BEAD-NV-STO-0929-0,H5JUPMRB3KX6,Space Exploration Technologies Corp has been awarded to serve Neigh and expects to have the project completed by 1/1/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/1/2026,N,,750.0,Y,0,,,,,
NV,Derby Dam,CM61-BEAD-NV-STO-0936-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Derby Dam and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,600.0,Y,0,,,,,
NV,Jeep,CM61-BEAD-NV-STO-0940-0,H5JUPMRB3KX6,Space Exploration Technologies Corp has been awarded to serve Jeep and expects to have the project completed by 1/1/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/1/2026,N,,2250.0,Y,0,,,,,
NV,Pyramid Paiute Reservation Wadsworth,CM61-BEAD-NV-STO-1006-2,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Pyramid Paiute Reservation Wadsworth and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,Y,Pyramid Lake,600.0,Y,0,,,,,
NV,Sutro Springs,CM61-BEAD-NV-STO-1007-0,H5JUPMRB3KX6,Space Exploration Technologies Corp has been awarded to serve Sutro Springs and expects to have the project completed by 1/1/2026,L,N,0.0,0.0,2,9/3/2025,10/1/2025,1/1/2026,N,,3000.0,Y,0,,,,,
NV,Six Mile Canyon,CM61-BEAD-NV-STO-1008-0,H5JUPMRB3KX6,Space Exploration Technologies Corp has been awarded to serve Six Mile Canyon and expects to have the project completed by 1/1/2026,L,N,0.0,0.0,2,9/3/2025,10/1/2025,1/1/2026,N,,4500.0,Y,0,,,,,
NV,Steamboat,CM61-BEAD-NV-STO-1032-0,UNKGTXGFU236,NV Bell Telephone has been awarded to serve Steamboat and expects to have the project completed by 9/4/2029,L,Y,0.0,0.0,16,9/3/2025,10/1/2025,9/4/2029,N,,6010613.29,Y,2006618,,,,,
NV,Patrick,CM61-BEAD-NV-STO-1034-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Patrick and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,9,9/3/2025,10/1/2025,1/31/2027,N,,21600.0,Y,7200,,,,,
NV,Verdi,CM61-BEAD-NV-WAS-0023-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Verdi and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,15000.0,Y,5000,,,,,
NV,Reno-Sparks Indian Colony,CM61-BEAD-NV-WAS-0059-3,J527CC1YALL9,Reno Sparks Indian Colony has been awarded to serve Reno Sparks Indian Colony and expects to have the project completed by 5/31/2027,L,N,0.0,6.0,5,9/3/2025,10/1/2025,5/31/2027,Y,Reno-Sparks,4000000.0,Y,0,,,,,
NV,Golden Valley,CM61-BEAD-NV-WAS-0063-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Golden Valley and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,12,9/3/2025,10/1/2025,1/31/2027,N,,63200.0,Y,20800,,,,,
NV,Mogul,CM61-BEAD-NV-WAS-0089-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Mogul and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,12000.0,Y,4000,,,,,
NV,Reno South McCarran,CM61-BEAD-NV-WAS-0090-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Reno South McCarran and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,5,9/3/2025,10/1/2025,1/31/2027,N,,35400.0,Y,11800,,,,,
NV,Mount Rose Northeast,CM61-BEAD-NV-WAS-0091-0,TH77JLEPMRA3,Hot Spot Broadband has been awarded to serve Mount Rose Northeast and expects to have the project completed by 12/31/2029,L,Y,5.8,5.5,1,9/3/2025,10/1/2025,12/31/2029,N,,1541979.5,Y,0,,,,,
NV,Alkali Lake,CM61-BEAD-NV-WAS-0092-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Alkali Lake and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,4200.0,Y,1400,,,,,
NV,Sun Valley,CM61-BEAD-NV-WAS-0093-0,UNKGTXGFU236,NV Bell Telephone has been awarded to serve Sun Valley and expects to have the project completed by 9/4/2029,L,Y,0.0,0.0,9,9/3/2025,10/1/2025,9/4/2029,N,,880529.21,Y,512621,,,,,
NV,Bedell Flat,CM61-BEAD-NV-WAS-0095-0,C446FQFZSM64,Rural Telephone Company has been awarded to serve Bedell Flat and expects to have the project completed by 12/31/2029,L,Y,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2029,N,,111721.5,Y,55860,,,,,
NV,Cold Springs White Lake Parkway,CM61-BEAD-NV-WAS-0096-1,TH77JLEPMRA3,Hot Spot Broadband has been awarded to serve Cold Springs White Lake Parkway and expects to have the project completed by 7/31/2028,L,Y,0.0,0.0,1,9/3/2025,10/1/2025,7/31/2028,N,,202488.0,Y,0,,,,,
NV,State Line Peak,CM61-BEAD-NV-WAS-0097-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve State Line Peak and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1800.0,Y,600,,,,,
NV,Flanigan,CM61-BEAD-NV-WAS-0098-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Flanigan and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,4200.0,Y,1400,,,,,
NV,Washoe City,CM61-BEAD-NV-WAS-0099-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Washoe City and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1800.0,Y,600,,,,,
NV,Seven Lakes Mountain,CM61-BEAD-NV-WAS-0100-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Seven Lakes Mountain and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,600.0,Y,0,,,,,
NV,Sand Pass,CM61-BEAD-NV-WAS-0226-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Sand Pass and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,600.0,Y,0,,,,,
NV,Astor Pass,CM61-BEAD-NV-WAS-0695-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Astor Pass and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1200.0,Y,400,,,,,
NV,Pegleg Canyon,CM61-BEAD-NV-WAS-0696-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Pegleg Canyon and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,600.0,Y,200,,,,,
NV,Boulder Mountain,CM61-BEAD-NV-WAS-0697-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Boulder Mountain and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,600.0,Y,0,,,,,
NV,Fortynine Mountain,CM61-BEAD-NV-WAS-0698-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Fortynine Mountain and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1800.0,Y,600,,,,,
NV,Dogskin Mountain,CM61-BEAD-NV-WAS-0701-0,TH77JLEPMRA3,Hot Spot Broadband has been awarded to serve Dogskin Mountain and expects to have the project completed by 12/31/2028,L,Y,0.0,2.8,1,9/3/2025,10/1/2025,12/31/2028,N,,34797.1,Y,0,,,,,
NV,Duck Lake,CM61-BEAD-NV-WAS-0702-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Duck Lake and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1800.0,Y,600,,,,,
NV,Big Hat Mountain,CM61-BEAD-NV-WAS-0703-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Big Hat Mountain and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,600.0,Y,200,,,,,
NV,Hillside Spring,CM61-BEAD-NV-WAS-0704-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Hillside Spring and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,600.0,Y,200,,,,,
NV,Coleman Canyon,CM61-BEAD-NV-WAS-0705-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Coleman Canyon and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,600.0,Y,200,,,,,
NV,Burnt Lake,CM61-BEAD-NV-WAS-0706-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Burnt Lake and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1200.0,Y,400,,,,,
NV,Calcutta Lake,CM61-BEAD-NV-WAS-0707-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Calcutta Lake and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1800.0,Y,600,,,,,
NV,San Emidio Desert North,CM61-BEAD-NV-WAS-0708-0,H5JUPMRB3KX6,Space Exploration Technologies Corp has been awarded to serve San Emidio Desert North and expects to have the project completed by 1/1/2026,L,N,0.0,0.0,3,9/3/2025,10/1/2025,1/1/2026,N,,5250.0,Y,0,,,,,
NV,Boulder Lake,CM61-BEAD-NV-WAS-0709-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Boulder Lake and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1200.0,Y,400,,,,,
NV,Barrel Springs,CM61-BEAD-NV-WAS-0712-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Barrel Springs and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,600.0,Y,200,,,,,
NV,Red Rock Canyon,CM61-BEAD-NV-WAS-0714-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Red Rock Canyon and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1200.0,Y,400,,,,,
NV,San Emidio Desert South,CM61-BEAD-NV-WAS-0716-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve San Emidio Desert South and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,600.0,Y,200,,,,,
NV,Parker Canyon,CM61-BEAD-NV-WAS-0717-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Parker Canyon and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1200.0,Y,400,,,,,
NV,Smoke Creek Ranch,CM61-BEAD-NV-WAS-0718-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Smoke Creek Ranch and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,600.0,Y,200,,,,,
NV,Wall Spring,CM61-BEAD-NV-WAS-0719-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Wall Spring and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,600.0,Y,200,,,,,
NV,Godeys Rock,CM61-BEAD-NV-WAS-0720-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Godeys Rock and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1200.0,Y,400,,,,,
NV,Big Sawmill Canyon,CM61-BEAD-NV-WAS-0721-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Big Sawmill Canyon and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1800.0,Y,600,,,,,
NV,Fox Canyon,CM61-BEAD-NV-WAS-0722-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Fox Canyon and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,600.0,Y,200,,,,,
NV,Melody Mountain,CM61-BEAD-NV-WAS-0724-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Melody Mountain and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1800.0,Y,600,,,,,
NV,Mosquito Valley,CM61-BEAD-NV-WAS-0725-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Mosquito Valley and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1200.0,Y,400,,,,,
